group_id,atoms_size,atoms_0,atoms_1,atoms_2,atoms_3,atoms_4,atoms_5,atoms_6,atoms_7,cell_0_0,cell_0_1,cell_0_2,cell_1_0,cell_1_1,cell_2_1,cell_2_2,fermi_lens_size,fermi_line_size,fermi_line_mean,fermi_line_std,fermi_line_min,fermi_line_max,position_size,position_0_0,position_0_1,position_0_2,position_1_0,position_1_1,position_1_2,position_2_0,position_2_1,position_2_2,position_3_0,position_3_1,position_3_2,position_4_0,position_4_1,position_4_2,position_5_0,position_5_1,position_5_2,position_6_0,position_6_1,position_6_2,position_7_0,position_7_1,position_7_2,recip_latt_size,recip_latt_0_0,recip_latt_0_1,recip_latt_0_2,recip_latt_1_0,recip_latt_1_1,recip_latt_1_2,recip_latt_2_0,recip_latt_2_1,recip_latt_2_2,sc_DOSs_size,sc_DOSs_mean,sc_DOSs_std,sc_DOSs_min,sc_DOSs_max,sc_bands_mean,sc_bands_std,sc_bands_min,sc_bands_max,fermi_lens_0,fermi_lens_1,fermi_lens_2,fermi_lens_3,atoms_8,atoms_9,position_8_0,position_8_1,position_8_2,position_9_0,position_9_1,position_9_2,fermi_lens_4,fermi_lens_5,fermi_lens_6,fermi_lens_7,fermi_lens_8,atoms_10,atoms_11,position_10_0,position_10_1,position_10_2,position_11_0,position_11_1,position_11_2,position_12_0,position_12_1,position_12_2,position_13_0,position_13_1,position_13_2,position_14_0,position_14_1,position_14_2,fermi_lens_9,fermi_lens_mean,fermi_lens_std,fermi_lens_min,fermi_lens_max,position_15_0,position_15_1,position_15_2,fermi_line_0_0,fermi_line_0_1,fermi_line_0_2,fermi_line_1_0,fermi_line_1_1,fermi_line_1_2,fermi_line_2_0,fermi_line_2_1,fermi_line_2_2,fermi_line_3_0,fermi_line_3_1,fermi_line_3_2,fermi_line_4_0,fermi_line_4_1,fermi_line_4_2,fermi_line_5_0,fermi_line_5_1,fermi_line_5_2,fermi_lens_shape_1,fermi_line_shape_1,id,Tc,is_superconductor
10007,8,Ag,Ag,Ag,Ag,Hg,Hg,Hg,Hg,5.531463,0.0,0.0,0.0,5.531463,0.0,5.531463,38.0,32418.0,-0.0009811577730076,0.38405565119908,-0.5679496823154732,0.5679496823154732,24,0.8231757292709999,1.942555770729,3.588907229271,1.942555770729,3.588907229271,0.8231757292709999,3.588907229271,0.8231757292709999,1.942555770729,4.708287270729,4.708287270729,4.708287270729,0.8560934655839999,0.8560934655839999,0.8560934655839999,1.909638034416,4.675369534415999,3.621824965584,3.621824965584,1.909638034416,4.675369534415999,4.675369534415999,3.621824965584,1.909638034416,9.0,1.135899364630946,0.0,0.0,0.0,1.135899364630946,0.0,0.0,0.0,1.135899364630946,8004,2.2444536233745627,6.357152117453505,-9.85477851,77.98660000000001,-1.7032017739062038,2.6861541295757623,-4.241549837567132,6.812489094296448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,10806.0,10007,0.64,1
10010,24,,,,,,,,,0.0,7.510792,9.975634,4.331655,0.0,7.510792,0.0,4.0,72.0,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-0.7252638203157439,0.41827714754846,0.3149266155504295,0.7252638203157439,-0.41827714754846,0.3149266155504295,0.7252638203157439,0.41827714754846,-0.3149266155504295,8004,-1.419345254975013,12.580673443456684,-29.57108082,419.31639999999993,-0.2700680979574139,0.9809348569543644,-1.9064180874781211,1.8780996370326597,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,10010,1.21,1
10011,6,Th,Th,Th,Th,Ag,Pd,,,-3.727311,3.727311,2.980802,3.727311,-3.727311,3.727311,-2.980802,33.0,44094.0,0.0001508933386175,0.3787707993496657,-0.8428576669856079,0.8428576669856079,18,4.915432381671,1.188121381671,1.490398019198,2.539189618329,-1.188121381671,1.4904039808020002,1.1881176543599996,2.53919334564,1.4904010000000003,-1.1881176543599998,4.915428654359999,1.490401,0.0,0.0,2.980802,0.0,0.0,0.0,,,,,,,9.0,2.9023974398395373e-18,0.8428576669856079,1.0539420778668938,0.8428576669856079,0.0,1.0539420778668938,0.8428576669856079,0.8428576669856079,0.0,10005,-3.1860361866466764,10.051282063380382,-41.5799474,69.56729999999999,0.581452462719677,1.041919690453589,-2.081283873447732,1.9265325219086995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,14698.0,10011,1.2,1
10015,6,Al,Al,Ag,Ag,Ag,Ag,,,5.109792,-0.007158,0.0,-2.561095,4.42163,0.0,4.569113,13.0,137832.0,-8.176950815448309e-05,0.3678464107865644,-0.8204221546241359,0.8204221546241357,18,0.01756052233,0.03041571208,0.0,1.68295560304,2.9149641510400004,2.2845565,2.5471024477110005,1.568649710286,0.0,0.0849394928859997,2.9901799385860004,0.0,-0.946569032891,4.373619479584001,2.2845565,4.260950683025,1.3670570276000005,2.2845565,,,,,,,9.0,1.2306347470986236,0.7128078327722013,0.0,0.0019922253828863,1.4221650354386437,0.0,0.0,0.0,1.3751433390199774,2404,0.664097837891015,3.807746763714217,-10.43587171,14.97982829,-1.8877918078085356,3.179149211064275,-5.229924784982245,6.966339745538133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,45944.0,10015,0.13,1
10019,4,Ag,Ag,Ag,Hg,,,,,4.245293,0.0,0.0,0.0,4.245293,0.0,4.245293,3.0,38610.0,7.626767596668428e-08,0.4898628373579739,-0.7400178629813761,0.740017862981376,12,0.0,2.1226465,0.0,2.1226465,0.0,0.0,0.0,0.0,2.1226465,2.1226465,2.1226465,2.1226465,,,,,,,,,,,,,9.0,1.4800357259627512,0.0,0.0,0.0,1.4800357259627512,0.0,0.0,0.0,1.4800357259627512,8004,2.683629605148676,6.935186668518682,-10.18346039,30.1018,-2.606663377926636,3.044174824342,-5.481263719913009,6.876908719351078,318.0,8208.0,4344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12870.0,10019,,0
10020,4,Zn,Ag,Ag,Ag,,,,,4.100496,0.0,0.0,0.0,4.100496,0.0,4.100496,3.0,38466.0,7.875303163233705e-08,0.5044043772891464,-0.7661494252377747,0.7661494252377746,12,0.0,0.0,0.0,0.0,2.050248,2.050248,2.050248,0.0,2.050248,2.050248,2.050248,0.0,,,,,,,,,,,,,9.0,1.532298850475549,0.0,0.0,0.0,1.532298850475549,0.0,0.0,0.0,1.532298850475549,8004,2.815578779470265,7.225360048987335,-10.12560912,61.76369999999999,-2.7451195314667647,3.1929943441924045,-5.851138167772826,7.313889967525553,486.0,7728.0,4608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12822.0,10020,0.01,1
10024,8,Ga,Ga,Ag,Ag,Ag,Ag,Ag,Ag,2.919974,-5.057543,0.0,2.919974,5.057543,0.0,4.862227,12.0,42048.0,-4.567998242066551e-05,0.3827603452751225,-0.7172650063463096,0.7172650063463099,24,2.919974,1.6858510383620002,3.64667025,2.919974,-1.6858510383620002,1.21555675,1.4665365016819998,0.8467085613449999,1.21555675,4.373411498318,0.8467085613450004,1.21555675,2.919974,3.364135992396,1.21555675,4.373411498317999,-0.8467085613450003,3.64667025,1.4665365016819998,-0.8467085613449999,3.64667025,2.919974,-3.364135992396,3.64667025,9.0,1.0758974749740216,-0.6211697366863304,0.0,1.0758974749740216,0.6211697366863304,0.0,0.0,0.0,1.2922443372511374,8004,1.2786768815729634,8.586959935492489,-16.67625989,508.57910000000015,-1.614826762525648,2.643980690287909,-4.280288362192188,5.165260942395123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14016.0,10024,6.5,1
10028,3,Ag,B,B,,,,,,-1.513402,-2.621289,0.0,-1.513402,2.621289,0.0,-4.063922,3.0,66972.0,0.0009769648564945,0.5769129923225575,-1.3306319566595488,1.3306318978191043,9,0.0,0.0,0.0,-1.513402,-0.8737647475260001,-2.031961,-1.513402,0.873764747526,-2.031961,,,,,,,,,,,,,,,,9.0,-2.0758480916437225,-1.1984915259590962,-0.0,-2.075848091643723,1.1984915259590962,-0.0,-0.0,0.0,-1.5460890507198677,8004,0.8660691157371313,4.853501961169947,-13.49261764,19.09998236,5.519376184740734,7.419304892348699,-7.537077789122741,22.08396959866688,3420.0,12352.0,6552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22324.0,10028,6.7,1
10029,6,Be,Be,Be,Be,Ag,Ag,,,-3.209907,-3.209907,0.0,-3.209907,0.0,-3.209907,-3.209907,11.0,40950.0,-3.589906898555116e-07,0.4091919947850965,-0.9787176555550656,0.9787176555550658,18,-4.01238375,-4.01238375,-5.617337249999999,-4.01238375,-5.617337249999999,-4.01238375,-5.617337249999999,-5.617337249999999,-5.617337249999999,-5.617337249999999,-4.01238375,-4.01238375,-1.6049535,-1.6049535,-1.6049535,-3.209907,-3.209907,-3.209907,,,,,,,9.0,-0.9787176555550652,-0.9787176555550656,0.9787176555550656,-0.9787176555550656,0.9787176555550656,-0.9787176555550656,0.9787176555550656,-0.9787176555550656,-0.9787176555550656,8004,-10.806963333069715,26.375557284495997,-105.90493789,312.9404,-2.279260065191228,4.153943152460049,-6.741236968416142,7.0048657721664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,13650.0,10029,,0
10030,8,Ce,Ce,Ag,Ag,Sb,Sb,Sb,Sb,4.41002,0.0,0.0,0.0,4.41002,0.0,10.497458,13.0,35964.0,0.000412279045798,0.3337134291816489,-0.712376055797886,0.7123760557978861,24,2.20501,0.0,2.469904902988,0.0,2.20501,8.027553097012,0.0,0.0,5.248729,2.20501,2.20501,5.248729,0.0,0.0,0.0,2.20501,2.20501,0.0,2.20501,0.0,7.158888447512,0.0,2.20501,3.338569552488,9.0,1.424752111595772,0.0,0.0,0.0,1.424752111595772,0.0,0.0,0.0,0.5985435052161758,10005,-2.363015044365817,9.171803982605526,-37.00355888,192.0009,0.1742152461620339,0.5883753725412894,-2.1055673334894944,2.823870067584414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11988.0,10030,,0
10031,10,Ag,Ag,Ag,Ag,Cl,Cl,Cl,Cl,6.405538,-3.351452,0.0,6.405538,3.351452,0.0,5.533703,33.0,41742.0,-0.000196645803472,0.3128060577638116,-0.6179084952207198,0.6179083812769054,30,14.721388241999998,-1.6808462532935662e-16,4.664911629,11.473252758,1.6808462532935662e-16,3.635642871,5.989841242000001,1.795833348694487e-17,1.898060129,2.741705758,-3.595915654130977e-17,0.868791371,9.5747708252,1.06453845602,5.159430997595,10.7713115,1.2223750879600002,1.38342575,10.2143321748,-2.28691354398,3.141123502405,7.2487618252,2.28691354398,2.392579497595,9.0,0.4904494600749841,-0.9373825594368628,-0.4123061386487687,0.4904494600749839,0.9373825594368628,-0.4123061386487687,0.0,0.0,1.1354395613894686,8004,0.5305793155084957,5.077324012164863,-16.23191867,24.0823,-0.6531677472904839,0.5164344741810798,-1.6240245238409063,0.3062177954505961,,,,,Cl,Cl,6.6917825,-1.2223750879600002,4.15027725,7.8883231748,-1.06453845602,0.374272002405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,13914.0,10031,,0
10032,6,In,In,In,In,Ag,Ag,,,3.470153,3.470153,2.929858,-3.470153,-3.470153,-3.470153,-2.929858,48.0,75768.0,2.108185617651956e-05,0.3709660336837199,-0.8441547125651102,0.8441544197210554,18,1.0791724710110002,-2.390980528989,2.929860929858,1.0791759411639998,-4.549328941164,2.199565267346771e-17,2.390977058836,1.0791759411639998,2.929858,2.390980528989,-1.0791724710110002,-2.9298579999892382e-06,0.0,0.0,1.464929,0.0,0.0,4.394787,,,,,,,9.0,0.9053181959382752,-0.0,1.0722678892935402,-9.265589697904693e-18,-0.9053181959382752,1.0722678892935402,0.9053181959382752,-0.9053181959382752,0.0,8004,0.4768490921001996,7.219055868559594,-16.14390683,125.1652,-1.128967863860945,3.4738513954160912,-5.53750096939824,6.27100608376685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,25256.0,10032,2.4,1
10033,2,La,Ag,,,,,,,3.842847,0.0,0.0,0.0,3.842847,0.0,3.842847,27.0,47988.0,-0.000498223085046,0.5172373401902535,-0.8175169746778347,0.8175169746778348,6,0.0,0.0,0.0,1.9214235,1.9214235,1.9214235,,,,,,,,,,,,,,,,,,,9.0,1.6350339493556694,0.0,0.0,0.0,1.6350339493556694,0.0,0.0,0.0,1.6350339493556694,10005,-2.7337998559150423,8.07447524377537,-34.96089843,52.66159999999999,-2.651675178337665,5.6508066700698825,-17.153669872412067,4.248113332706372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,15996.0,10033,1.2,1
10034,8,La,La,Ag,Ag,Sb,Sb,Sb,Sb,4.440175,0.0,0.0,0.0,4.440175,0.0,10.953209,8.0,23304.0,7.409301647911772e-08,0.308202200902082,-0.7075380257737124,0.7075380257737123,24,0.0,2.2200875,2.852861862931,2.2200875,0.0,8.100347137068999,0.0,0.0,0.0,2.2200875,2.2200875,0.0,0.0,2.2200875,9.074459826275,2.2200875,0.0,1.878749173725,0.0,0.0,5.4766045,2.2200875,2.2200875,5.4766045,9.0,1.4150760515474246,0.0,0.0,0.0,1.4150760515474246,0.0,0.0,0.0,0.5736387671576053,10005,-2.5776439886226887,8.493837980235034,-34.22186617,137.39090000000002,0.8181119514384181,1.4851476878281185,-2.3815259638229533,2.1837646430183844,508.0,988.0,3288.0,2332.0,,,,,,,,,163.0,163.0,163.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7768.0,10034,,0
10035,2,Mg,Ag,,,,,,,3.335294,0.0,0.0,0.0,3.335294,0.0,3.335294,9.0,50922.0,0.0006457331660977,0.6509692244676477,-0.9419237565233508,0.9419237565233513,6,1.667647,1.667647,1.667647,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,1.8838475130467016,0.0,0.0,0.0,1.8838475130467016,0.0,0.0,0.0,1.8838475130467016,8004,-2.0886948711181907,12.505033679103365,-45.92818843,458.0031,2.64560170324518,14.019436924347977,-42.55101703940689,25.25900231377245,450.0,454.0,453.0,455.0,,,,,,,,,455.0,455.0,458.0,456.0,13338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,16974.0,10035,,0
10036,15,Ag,Mo,Mo,Mo,Mo,Mo,Mo,S,4.537677,-4.704843,0.0,4.537677,4.704843,0.0,6.527643,9.0,13410.0,-0.0003322445920491,0.3241657243789639,-0.6813942483682339,0.6813503931501202,45,0.0,0.0,0.0,3.350600256683,1.5884443888170003,2.659348702914,4.285866633033001,-0.6864083646420001,1.407836348739,2.6389051062790005,-0.902036024175,3.611692650756,6.095959893721,0.9020360241750002,2.915950349244,4.448998366967,0.6864083646419998,5.119806651261,5.384264743317,-1.588444388817,3.868294297086,5.003117946660001,1.6273675549560005,0.8681504084280001,9.0,0.6923350105328768,-0.6677359167117357,0.0361129515510159,0.6923350105328768,0.6677359167117357,0.0361129515510159,0.0,0.0,0.9625503887359628,8004,-1.8856687387781117,10.36264021756072,-38.019625180000006,199.48859999999996,0.0082688949350917,1.3696993813675309,-2.239226249404785,2.2294676083818428,3064.0,103.0,198.0,199.0,S,S,2.0946285451440003,1.1777821675620002,4.760100883746,3.7819471392160007,-2.805149722518,2.50224139119,199.0,203.0,203.0,198.0,103.0,S,S,4.952917860784001,2.805149722518,4.02540160881,6.780281728680001,6.667974135154965e-17,5.066965381176001,6.640236454856001,-1.1777821675620002,1.7675421162540002,3.73174705334,-1.6273675549560005,5.6594925915720005,1.95458327132,6.390588429461275e-17,1.460677618824,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4470.0,10036,7.7,1
10038,4,Ag,Sn,Se,Se,,,,,6.733192,-2.029901,0.0,6.733192,2.029901,0.0,3.462224,4.0,38586.0,-0.0010695994562145,0.474164562127558,-1.0520479136598668,1.0501712851870826,12,0.0,0.0,0.0,9.793804,0.0,1.731112,4.932473096128,5.257592647112119e-17,0.871843398784,14.655134903871998,-5.423576540408704e-17,2.590380601216,,,,,,,,,,,,,9.0,0.4665829599972484,-1.5476580648956737,-0.8249202861300127,0.4665829599972484,1.5476580648956737,-0.8249202861300127,0.0,0.0,1.8147830143802328,8004,0.6458702677661171,8.454720539751715,-24.0291768,329.4808000000001,-0.7683389074507563,4.105608009452656,-7.626491489240792,8.638479513010562,11920.0,6.0,930.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12862.0,10038,4.71,1
10039,32,,,,,,,,,4.742659,0.0,0.0,0.0,8.93363,0.0,20.358743,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404,0.1776218653535771,4.163938217434603,-13.77972169,22.772199999999927,-0.27701260461672,0.8647694924524387,-1.6774431789398094,1.6053723700377265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10039,,0
10040,4,Ag,Te,Te,Te,,,,,3.073473,3.073473,3.073473,3.073473,-3.073473,3.073473,-3.073473,59.0,54696.0,-0.0001290335314956,0.3928791138924021,-0.6679942205148119,0.667994220514812,12,0.0,0.0,0.0,3.073473,0.0,0.0,0.0,3.073473,0.0,0.0,0.0,-3.073473,,,,,,,,,,,,,9.0,1.0221637390632008,1.022163739063201,-0.0,1.022163739063201,-0.0,-1.022163739063201,-6.778054833761706e-17,1.022163739063201,-1.022163739063201,8004,-0.2089322962331334,3.855161634696953,-14.36659905,33.50300000000001,-0.8018203433758961,3.62124729895298,-5.564207797969595,6.571502810913294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,18232.0,10040,2.6,1
10041,6,Th,Th,Th,Th,Ag,Ag,,,0.0,0.0,-5.892804,-3.796612,-3.796612,3.796612,-2.946402,65.0,53082.0,0.0004775375529387,0.367174307594984,-0.8274726660479904,0.8274726660479909,18,-2.626405062912,1.170206937088,-5.892804,-4.966818937088,-1.1702069370880002,-5.892804,-2.626405062912,-1.170206937088,-2.946402,-4.966818937088,1.1702069370880002,-8.839205999999999,0.0,0.0,-4.419603,0.0,0.0,-1.473201,,,,,,,9.0,0.8274726660479905,0.0,-1.0662471222833112,-0.8274726660479903,-0.8274726660479905,-0.0,-0.8274726660479905,0.8274726660479905,-0.0,10005,-3.303079196456772,9.97070075414031,-41.60766055,76.94579999999999,0.460083092914298,1.0604315590913314,-2.2714889417431587,1.8154186339567564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,17694.0,10041,2.26,1
10042,2,Y,Ag,,,,,,,3.653523,0.0,0.0,0.0,3.653523,0.0,3.653523,21.0,44010.0,0.0003547048880925,0.5600622166696934,-0.8598803548218511,0.8598803548218511,6,1.8267615,1.8267615,1.8267615,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,1.719760709643702,0.0,0.0,0.0,1.719760709643702,0.0,0.0,0.0,1.719760709643702,8004,-3.6129291903173417,11.144241436237234,-45.8889393,69.4512,-1.3661345045582047,9.323291975339066,-23.24490815414813,13.127590859547784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14670.0,10042,,0
10043,2,Zn,Ag,,,,,,,3.191211,0.0,0.0,0.0,3.191211,0.0,3.191211,9.0,61506.0,0.0005486780542328,0.6708212314437296,-0.9844515619900388,0.9844515619900388,6,1.5956055,1.5956055,1.5956055,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,1.9689031239800772,0.0,0.0,0.0,1.9689031239800772,0.0,0.0,0.0,1.9689031239800772,8004,2.656562122816092,7.46510007748376,-11.10570898,32.2984,-0.5892792795595589,7.66243509827749,-9.187281317352996,19.57787871197175,600.0,604.0,603.0,605.0,,,,,,,,,605.0,605.0,608.0,606.0,15666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,20502.0,10043,,0
10044,8,Zn,Zn,Zn,Zn,Zn,Zn,Ag,Ag,2.91458,-5.0482,0.0,2.91458,5.0482,0.0,4.27214,33.0,48018.0,0.0001462627711226,0.4064060847421488,-0.7353674415834534,0.7353674396414425,24,1.42599323996,0.8233008415999998,1.068035,4.40316676004,0.8233008416,1.068035,2.91458,3.4016084131999995,1.068035,4.40316676004,-0.8233008416,3.204105,1.42599323996,-0.8233008415999998,3.204105,2.91458,-3.4016084132,3.204105,2.91458,1.6827366988,3.204105,2.91458,-1.6827366988,1.068035,9.0,1.0778886335560505,-0.6223193719721472,0.0,1.0778886335560505,0.6223193719721472,0.0,0.0,0.0,1.4707348792828854,8004,2.2075337176161915,6.973386429000626,-11.2870242,96.36359999999998,-1.0920327477381933,3.5709475589861914,-5.310848503956277,6.94287704268792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,16006.0,10044,,0
10045,3,Ag,Ag,F,,,,,,-1.528632,-2.647668,0.0,-1.528632,2.647668,0.0,-5.794899,1.0,18372.0,0.0009777561273492,0.5461413167136878,-0.980509188090868,0.980509188090868,9,-1.528632,0.882557765112,-1.781473645479,-1.528632,-0.8825577651120001,-4.013425354521,0.0,0.0,0.0,,,,,,,,,,,,,,,,9.0,-2.0551660920285544,-1.1865508264592817,-0.0,-2.0551660920285544,1.1865508264592817,-0.0,-0.0,0.0,-1.0842614007905205,8004,-0.1105626827923536,6.902609976786519,-24.80667307,22.52052693,-1.0524459529891363,4.9570580576490935,-6.654636066446545,16.398763776794162,6124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6124.0,10045,0.07,1
10046,6,Ag,Ag,Ag,Ag,O,O,,,4.840837,0.0,0.0,0.0,4.840837,0.0,4.840837,3.0,558.0,,,,,18,1.21020925,1.21020925,3.63062775,3.63062775,1.21020925,1.21020925,1.21020925,3.63062775,1.21020925,3.63062775,3.63062775,3.63062775,0.0,0.0,0.0,2.4204185,2.4204185,2.4204185,,,,,,,9.0,1.2979543221925436,0.0,0.0,0.0,1.2979543221925436,0.0,0.0,0.0,1.2979543221925436,8004,0.0112256843215892,5.825468969225255,-19.89034269,95.1763,-1.8253797705884471,1.6781275496160226,-3.403493895188973,3.415360483206196,54.0,78.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,186.0,10046,,0
10048,12,Ag,Ag,Ag,Ag,Ag,Ag,Ag,Ag,4.497481,0.0,0.0,0.0,7.113255,0.0,7.670682,3.0,276.0,,,,,36,0.0989715668859999,1.61089618032,6.632079327882,2.943790208702,6.294860785739999,7.305872034762,2.149768933114,5.50235881968,2.796738327882,0.695049708702,4.37502171426,0.3648099652379999,3.802431291298,0.8183942142599999,3.470531034762,4.398509433114,5.16752368032,4.873943672118,1.5536907912979998,2.73823328574,4.2001509652380005,2.347712066886,1.94573131968,1.038602672118,9.0,1.39704543658541,0.0,0.0,0.0,0.8833066306746471,0.0,0.0,0.0,0.8191169060560177,8004,0.8544885682171416,5.863032874691513,-14.61101999,58.047899999999984,-0.7751652991805799,1.9884888229993083,-3.265421253831094,3.8781263208205927,6.0,6.0,80.0,,Se,Se,3.952381805319,3.533673026115,2.65064251851,0.545099194681,7.090300526115,1.18469848149,,,,,,Se,Se,1.7036413053189998,0.0229544738849999,5.0200394814900005,2.793839694681,3.579581973885,6.485983518509999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,92.0,10048,,0
10049,12,Ag,Ag,Ag,Ag,Ag,Ag,Ag,Ag,4.532783,0.0,0.0,0.0,8.04571,3.190547,7.767704,5.0,1026.0,9.128198292973449e-08,0.1607020372710842,-0.3896965405428683,0.3896967523848014,36,3.959490204509001,5.11150231124,5.10392526728,1.693098704509,3.69717318876,6.54763073272,0.5732927954910001,6.12475468876,2.66377873272,2.839684295491,7.539083811239999,1.22007326728,0.647381133626,9.067537775398,2.676315806976,2.9137726336260004,4.596300724602,1.207536193024,3.885401866374,2.168719224602,5.091388193024001,1.619010366374,6.639956275398,6.560167806976,9.0,1.386165035295002,0.0,0.0,0.0,0.780936089814272,-0.3207657370245643,0.0,0.0,0.8088857797850673,1204,0.0845057704318935,3.7621658183128375,-12.9945324,12.8293676,-0.6274604040975916,2.060728013385422,-3.408569373064344,3.639197745898624,34.0,34.0,34.0,34.0,Te,Te,3.872578623267001,2.048640222962,0.232611663984,1.6061871232670002,3.569488277038,3.651240336016,206.0,,,,,Te,Te,0.660204376733,9.187616777038,7.535092336016,2.926595876733,7.666768722962,4.116463663984001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,342.0,10049,,0
10050,4,Al,Ag,Ag,Ag,,,,,1.676778,-2.322707,0.0,1.676778,2.322707,0.0,8.982326,19.0,32868.0,0.0001120170633335,0.5983209042452577,-1.4250043569253683,1.4250043569253683,12,0.0,0.0,0.0,1.676778,0.0,6.860152676914,0.0,0.0,4.491163,1.676778,0.0,2.1221733230860003,,,,,,,,,,,,,9.0,1.873588902997172,-1.3525565874601462,0.0,1.8735889029971724,1.3525565874601462,0.0,0.0,0.0,0.6995053739064454,8004,2.916339379511494,7.8360420906630015,-11.61842639,32.683873610000006,-2.4673302662243755,3.389119681711558,-5.968824694227969,9.59277290060151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10956.0,10050,0.34,1
10051,4,In,Ag,Ag,Ag,,,,,4.24711,0.0,0.0,0.0,4.24711,0.0,4.24711,17.0,49986.0,4.2178932169957125e-05,0.4534574065030728,-0.7397012682953334,0.7397012682953334,12,0.0,0.0,0.0,0.0,2.123555,2.123555,2.123555,2.123555,0.0,2.123555,0.0,2.123555,,,,,,,,,,,,,9.0,1.479402536590667,0.0,0.0,0.0,1.479402536590667,0.0,0.0,0.0,1.479402536590667,8004,0.473664671174413,6.443326645948097,-16.25313192,312.98310000000004,-2.471885677881074,3.326027356534453,-5.765167077081565,6.861878332468893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16662.0,10051,,0
