group_id,atoms_size,atoms_0,atoms_1,atoms_2,atoms_3,atoms_4,atoms_5,atoms_6,atoms_7,cell_0_0,cell_0_1,cell_0_2,cell_1_0,cell_1_1,cell_2_1,cell_2_2,fermi_lens_size,fermi_line_size,fermi_line_mean,fermi_line_std,fermi_line_min,fermi_line_max,position_size,position_0_0,position_0_1,position_0_2,position_1_0,position_1_1,position_1_2,position_2_0,position_2_1,position_2_2,position_3_0,position_3_1,position_3_2,position_4_0,position_4_1,position_4_2,position_5_0,position_5_1,position_5_2,position_6_0,position_6_1,position_6_2,position_7_0,position_7_1,position_7_2,recip_latt_size,recip_latt_0_0,recip_latt_0_1,recip_latt_0_2,recip_latt_1_0,recip_latt_1_1,recip_latt_1_2,recip_latt_2_0,recip_latt_2_1,recip_latt_2_2,sc_DOSs_size,sc_DOSs_mean,sc_DOSs_std,sc_DOSs_min,sc_DOSs_max,sc_bands_mean,sc_bands_std,sc_bands_min,sc_bands_max,fermi_lens_0,fermi_lens_1,fermi_lens_2,fermi_lens_3,atoms_8,atoms_9,position_8_0,position_8_1,position_8_2,position_9_0,position_9_1,position_9_2,fermi_lens_4,fermi_lens_5,fermi_lens_6,fermi_lens_7,fermi_lens_8,atoms_10,atoms_11,position_10_0,position_10_1,position_10_2,position_11_0,position_11_1,position_11_2,position_12_0,position_12_1,position_12_2,position_13_0,position_13_1,position_13_2,position_14_0,position_14_1,position_14_2,fermi_lens_9,fermi_lens_mean,fermi_lens_std,fermi_lens_min,fermi_lens_max,position_15_0,position_15_1,position_15_2,fermi_line_0_0,fermi_line_0_1,fermi_line_0_2,fermi_line_1_0,fermi_line_1_1,fermi_line_1_2,fermi_line_2_0,fermi_line_2_1,fermi_line_2_2,fermi_line_3_0,fermi_line_3_1,fermi_line_3_2,fermi_line_4_0,fermi_line_4_1,fermi_line_4_2,fermi_line_5_0,fermi_line_5_1,fermi_line_5_2,fermi_lens_shape_1,fermi_line_shape_1,id,Tc
12485,4,Hf,Zr,C,C,,,,,3.317445,0.0,0.0,0.0,3.317445,0.0,4.677844,11.0,8892.0,-0.0012521612094764743,0.43149511354853237,-0.9469916316893854,0.9469916316893854,12,0.0,0.0,0.0,1.6587225,1.6587225,2.338922,0.0,0.0,2.338922,1.6587225,1.6587225,0.0,,,,,,,,,,,,,9.0,1.8939832633787705,0.0,0.0,0.0,1.8939832633787705,0.0,0.0,0.0,1.3431797441683788,8004,-1.7032828971576712,13.336110520219354,-52.04560885,63.3472,1.0082481113665007,5.5662243813091665,-11.834946383163029,10.153243965851779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2964,12485,
12488,2,Hf,C,,,,,,,-2.325656,-2.325656,0.0,-2.325656,0.0,-2.325656,-2.325656,9.0,20934.0,6.156357990647933e-05,0.5113979228578613,-1.3508415060480972,1.3508415060480972,6,0.0,0.0,0.0,-2.325656,-2.325656,-2.325656,,,,,,,,,,,,,,,,,,,9.0,-1.350841506048097,-1.350841506048097,1.350841506048097,-1.350841506048097,1.350841506048097,-1.350841506048097,1.350841506048097,-1.350841506048097,-1.350841506048097,8004,-0.6053481062893551,8.811052314965838,-32.880362739999995,52.842999999999996,3.846108052579668,14.262641620983796,-24.18123561595168,30.19397322235588,438.0,834.0,1014.0,782.0,,,,,,,,,786.0,778.0,778.0,786.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6978,12488,
12489,8,Hf,Hf,Hf,Hf,In,In,C,C,-1.661508,-2.877817,0.0,-1.661508,2.877817,0.0,-14.907403,10.0,38880.0,0.0007607926900630136,0.4210832579382774,-1.250737536051662,1.250737217683977,24,-1.661508,0.959274251878,-13.689334008273,-1.661508,-0.959274251878,-6.235632508273,-1.661508,-0.959274251878,-1.218068991727,-1.661508,0.959274251878,-8.671770491727,-1.661508,0.959274251878,-3.72685075,-1.661508,-0.959274251878,-11.18055225,0.0,0.0,0.0,0.0,0.0,-7.4537015,9.0,-1.890808021140911,-1.091658244283703,-0.0,-1.8908080211409115,1.091658244283703,-0.0,-0.0,0.0,-0.4214808781368281,8004,-2.3153418186044474,8.943940021377383,-32.53449611,115.7689,0.2310501726237647,2.488280092781195,-4.173907978493695,4.437621743879301,1868.0,1924.0,3816.0,3936.0,,,,,,,,,236.0,246.0,240.0,236.0,218.0,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,12960,12489,
12490,5,La,La,La,In,C,,,,5.250051,0.0,0.0,0.0,5.250051,0.0,5.250051,35.0,26928.0,-0.0004194043472332949,0.40947865504148717,-0.5983927877252608,0.5983927877252608,15,2.6250255,0.0,2.6250255,2.6250255,2.6250255,0.0,0.0,2.6250255,2.6250255,0.0,0.0,0.0,2.6250255,2.6250255,2.6250255,,,,,,,,,,9.0,1.1967855754505214,0.0,0.0,0.0,1.1967855754505214,0.0,0.0,0.0,1.1967855754505214,10005,-2.6602316244727637,9.352753158779525,-34.124402849999996,439.8458,0.7674558669044252,1.4914518199943134,-3.0099616528552255,2.3894012269755556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,8976,12490,
12492,8,Zr,Zr,Zr,Zr,In,In,C,C,-1.686637,-2.92134,0.0,-1.686637,2.92134,0.0,-15.121656,10.0,38208.0,0.0001948205930090593,0.41380679011439975,-1.2179813962965502,1.2179812031585258,24,-1.686637,0.97378194756,-13.878928066608,-1.686637,0.97378194756,-8.803555933392,-1.686637,-0.97378194756,-6.318100066608,-1.686637,-0.97378194756,-1.242727933392,-1.686637,0.97378194756,-3.780414,-1.686637,-0.97378194756,-11.341242,0.0,0.0,0.0,0.0,0.0,-7.560828,9.0,-1.8626371018718275,-1.075394392159007,-0.0,-1.8626371018718275,1.075394392159007,-0.0,-0.0,0.0,-0.41550907567131445,8004,-4.399543124096701,13.008971245512651,-51.37192527,142.76540000000003,0.2558448210303949,2.2178674598974784,-3.554602550052397,4.002852352255455,1772.0,1800.0,3916.0,3984.0,,,,,,,,,210.0,216.0,208.0,210.0,212.0,,,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,12736,12492,
12493,16,K,K,K,K,K,K,K,K,-3.832774,3.832774,7.33006,3.832774,-3.832774,3.832774,-7.33006,,,,,,,48,1.469937818932,1.916387,-1.832515,1.916387,1.469937818932,9.162574999999999,1.916387,2.362836181068,1.8325149999999997,2.3628361810680003,1.9163869999999998,5.497545000000001,-1.4699378189319998,1.9163869999999998,5.497545000000001,-1.9163869999999998,2.362836181068,9.162575,5.749161000000001,1.4699378189319998,1.832515000000001,5.302711818932,1.916387,-1.8325149999999997,,,,,,,,,,,2404,-2.4601046788019967,7.535780574511888,-30.989943840000002,30.2735,-0.7001007288239163,1.795738066564776,-2.894504476293831,4.235060742216979,,,,,C,C,0.4482735814920005,4.2810475814919995,-4.1334675458415404e-16,-0.4482735814919996,0.4482735814919996,10.99509,,,,,,C,C,0.4482735814919998,-0.4482735814919998,10.99509,3.3845004185080003,-0.44827358149200025,7.33006,3.384500418508,3.384500418508,-3.66503,0.4482735814919998,3.3845004185080003,7.33006,3.384500418508,0.44827358149200003,0.0,,,,,,0.44827358149200003,0.44827358149200003,3.6650299999999993,,,,,,,,,,,,,,,,,,,,,12493,0.55
12494,5,La,La,La,Pb,C,,,,5.241608,0.0,0.0,0.0,5.241608,0.0,5.241608,5.0,18072.0,6.744530162240134e-08,0.27855634297422777,-0.5993566580312364,0.5993566580312364,15,2.620804,0.0,2.620804,0.0,2.620804,2.620804,2.620804,2.620804,0.0,0.0,0.0,0.0,2.620804,2.620804,2.620804,,,,,,,,,,9.0,1.1987133160624728,0.0,0.0,0.0,1.1987133160624728,0.0,0.0,0.0,1.1987133160624728,10005,-2.7063036259130433,8.339931066285972,-34.34445726,65.8987,0.8917512611939488,1.3216323465855628,-3.2003541535865008,2.2668438740016894,3600.0,1998.0,414.0,6.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6024,12494,
12495,5,La,La,La,Sn,C,,,,5.217808,0.0,0.0,0.0,5.217808,0.0,5.217808,5.0,13608.0,-1.0329477133854294e-09,0.28030989388014443,-0.6020905049763796,0.6020905049763796,15,2.608904,0.0,0.0,0.0,2.608904,0.0,0.0,0.0,2.608904,2.608904,2.608904,2.608904,0.0,0.0,0.0,,,,,,,,,,9.0,1.2041810099527592,0.0,0.0,0.0,1.2041810099527592,0.0,0.0,0.0,1.2041810099527592,10005,-2.638541828617691,8.493284310955952,-34.31725532,93.5933,0.9168438601731369,1.346631979593002,-3.219423771182175,2.322140939507102,2712.0,1494.0,246.0,30.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4536,12495,
12496,5,La,La,La,Tl,C,,,,5.249037,0.0,0.0,0.0,5.249037,0.0,5.249037,35.0,28458.0,-0.0003984392412862777,0.4004957040981645,-0.598508384221676,0.598508384221676,15,2.6245185,0.0,2.6245185,0.0,2.6245185,2.6245185,2.6245185,2.6245185,0.0,0.0,0.0,0.0,2.6245185,2.6245185,2.6245185,,,,,,,,,,9.0,1.197016768443352,0.0,0.0,0.0,1.197016768443352,0.0,0.0,0.0,1.197016768443352,10005,-2.6731026642608695,8.813266523908727,-34.16359593,268.7468,0.7497599227111285,1.4869218982871455,-3.0282893018972112,2.3595301308258376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9486,12496,
12512,5,Mg,Ni,Ni,Ni,C,,,,3.810209,0.0,0.0,0.0,3.810209,0.0,3.810209,23.0,47304.0,-0.000245128558103247,0.5146613186148966,-0.8245197713799409,0.8245197713799409,15,0.0,0.0,0.0,0.0,1.9051045,1.9051045,1.9051045,0.0,1.9051045,1.9051045,1.9051045,0.0,1.9051045,1.9051045,1.9051045,,,,,,,,,,9.0,1.6490395427598818,0.0,0.0,0.0,1.6490395427598818,0.0,0.0,0.0,1.6490395427598818,8004,-5.617899549109196,16.658800263919552,-68.11005107,163.5945,-0.8961165631466924,2.258847312631093,-4.415051913375863,5.571182301869157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,15768,12512,8.2
12520,4,Nb,Mo,C,C,,,,,5.175626,-1.576216,0.0,5.175626,1.576216,0.0,2.687553,30.0,78642.0,1.943990802185239e-05,0.5764142336224019,-1.3228574337778116,1.3228574337778114,12,0.0,0.0,0.0,7.523424,0.0,1.3437765,3.7367793728640004,1.934457846175519e-17,0.667434974679,11.310068627136001,-3.1106947318448873e-17,2.020118025321,,,,,,,,,,,,,9.0,0.6069976179866537,-1.993123184633193,-1.060524420179866,0.6069976179866537,1.993123184633193,-1.060524420179866,0.0,0.0,2.3378833113912867,8004,0.11951336447776069,11.51698473335665,-40.070790720000005,49.6391,0.8980123793267675,5.149524981096509,-8.006655508196411,12.423376258305193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,26214,12520,13.1
12521,4,Ta,Mo,C,C,,,,,5.153631,-1.572418,0.0,5.153631,1.572418,0.0,2.680919,24.0,82452.0,0.00011048369430767822,0.5997230969254838,-1.3746131712288865,1.3746131712288863,12,0.0,0.0,0.0,7.4905675,0.0,1.3404595,3.750572090655,8.473221505767014e-18,0.671176114407,11.230562909344998,1.5262347559996665e-17,2.009742885593,,,,,,,,,,,,,9.0,0.6095882017144404,-1.9979373510032274,-1.062746706301711,0.6095882017144404,1.9979373510032274,-1.062746706301711,0.0,0.0,2.3436684611432073,8004,0.09669284932533764,11.536334697491913,-40.119534,63.3877,0.9161572824258949,5.316764764746049,-8.575422898003543,11.45257713259734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,27484,12521,7.7
12524,8,Nb,Mo,Mo,Mo,C,C,C,C,10.358032,-1.554609,0.0,10.358032,1.554609,0.0,2.682534,13.0,167400.0,0.0005812027678949955,0.5574700934035138,-1.304610198155387,1.3046101981553864,24,0.0,0.0,0.0,7.722713602214,-2.055338562456656e-18,0.671722608804,15.4203845,0.0,1.341267,23.118055397785998,-5.345581266880117e-17,2.010811391196,26.972627229713,-4.834388554542102e-17,2.346082538118,3.868141770287,-4.135857228249052e-18,0.33645146188200004,11.603500087791,-2.1206925836736445e-17,1.009273909626,19.237268912209,2.1206925836736445e-17,1.673260090374,9.0,0.30330014944825356,-2.020824949289367,-1.144747667548475,0.30330014944825356,2.020824949289367,-1.144747667548475,0.0,0.0,2.3422574726656165,8004,-1.5994439807346328,11.43246754344171,-39.2909218,425.20219999999995,0.39430676153521216,2.4638761584530897,-4.966963930514799,5.159781422355335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,55800,12524,13.1
12540,2,Mo,C,,,,,,,0.0,0.0,-2.835086,-1.462053,-2.532349,2.532349,0.0,21.0,38430.0,0.0006464152014931939,0.7438027023972191,-1.4325031642070394,1.4325031642070394,6,-1.462053,-0.844118021566,0.0,0.0,0.0,-1.417543,,,,,,,,,,,,,,,,,,,9.0,-0.0,0.0,-2.2162238842770856,-2.148754288380649,-1.2405843955907314,-0.0,-2.148754288380649,1.2405843955907314,-0.0,8004,-1.831403961214393,9.517272585723493,-38.44488556,22.95931444,4.730688787031912,16.22004667329086,-27.023894629160345,28.677193332794527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,12810,12540,14.3
12541,12,Mo,Mo,Mo,Mo,Mo,Mo,Mo,Mo,4.754105,0.0,0.0,0.0,5.241481,0.0,6.076485,40.0,55470.0,-0.0009529633483460878,0.40455976141306454,-0.6608168422005389,0.6608168422005389,36,1.1718868825,0.41647235581700004,5.3317935337949995,3.5489393825000004,4.825008644183001,3.782933966205,1.2051656175,3.037212855817,3.782933966205,3.5822181174999996,2.204268144183,5.3317935337949995,1.1718868825,3.037212855817,0.7446914662049999,3.5489393825000004,2.204268144183,2.293551033795,1.2051656175,0.41647235581700004,2.293551033795,3.5822181174999996,4.825008644183001,0.7446914662049999,9.0,1.3216336844010779,0.0,0.0,0.0,1.1987423606380687,0.0,0.0,0.0,1.0340164267960155,8004,-0.8681729895627187,10.84929241107527,-39.15378846,190.11759999999998,0.03355706980247872,1.2857158799552768,-2.3156767678492343,2.32934760530654,,,,,C,C,2.3770525,3.93111075,5.329217104155,0.0,1.31037025,3.785510395845,,,,,,C,C,2.3770525,1.31037025,0.747267895845,0.0,3.93111075,2.290974604155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,18490,12541,12.2
12542,24,,,,,,,,,6.948375,0.0,0.0,0.0,6.948375,0.0,6.948375,36.0,84078.0,7.533643630626484e-05,0.2898789538578416,-0.45213343459295063,0.4521334345929507,72,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9042668691859012,0.0,0.0,0.0,0.9042668691859012,0.0,0.0,0.0,0.9042668691859012,8004,-1.6508607077811093,13.40439809003282,-45.11824508,242.11240000000012,-0.0028162059615241355,0.5282251426715637,-0.9324540253511474,1.3380043210852344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,28026,12542,
12546,4,Ta,Nb,C,C,,,,,5.278222,-1.589097,0.0,5.278222,1.589097,0.0,2.710498,26.0,76932.0,0.00011243674012714137,0.5731161898413987,-1.315707410609584,1.315827071556046,12,0.0,0.0,0.0,7.678121000000001,0.0,1.355249,3.862417344082,-2.7236862436552655e-18,0.6817471674579999,11.493824655918,5.823483747491309e-17,2.028750832542,,,,,,,,,,,,,9.0,0.5951990374011917,-1.9769672043870155,-1.0539890268578562,0.5951990374011917,1.9769672043870155,-1.0539890268578562,0.0,0.0,2.3180925819460434,8004,0.17092966587456296,11.707957909186467,-39.06067434,291.19890000000004,1.3921041071546534,5.177589162611914,-8.021319880127686,11.606083679988945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25644,12546,11.1
12547,10,Nb,Nb,Nb,Nb,W,C,C,C,12.976329,-1.580721,0.0,12.976329,1.580721,0.0,2.731109,19.0,164034.0,0.00022234250054698151,0.5432314662008878,-1.2343697540906289,1.2343697540906287,30,3.89549034652,-1.1477826006078828e-17,0.274651245476,27.124913952489997,8.394919188958738e-17,1.9124399594869999,11.61151604751,-5.163380681239005e-18,0.818669040513,34.84093965348,5.659161011806191e-18,2.456457754524,19.368215,0.0,1.3655545,23.21764773125,-4.7068757780266424e-17,1.636958456875,0.0,0.0,0.0,15.51878226875,4.7068757780266424e-17,1.094150543125,9.0,0.24210180349078644,-1.9874428527170784,-1.1332298552035154,0.24210180349078644,1.9874428527170784,-1.1332298552035154,0.0,0.0,2.3005985140759986,8004,-1.8963717055797107,10.773064004903336,-42.74281146,74.25990000000003,0.938053795851652,2.001361831097458,-4.274918757898503,4.942894663246561,,,,,C,C,7.68209258831,-1.425134616361845e-17,0.541625343553,31.05433741169,5.8125167406331e-17,2.189483656447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,54678,12547,13.7
12549,2,Nb,C,,,,,,,-2.253085,-2.253085,0.0,-2.253085,0.0,-2.253085,-2.253085,4.0,182256.0,-0.00013749240745080066,0.6322482108318644,-1.3943515906367463,1.3943515906367463,6,0.0,0.0,0.0,-2.253085,-2.253085,-2.253085,,,,,,,,,,,,,,,,,,,9.0,-1.3943515906367463,-1.3943515906367463,1.3943515906367463,-1.3943515906367463,1.3943515906367463,-1.3943515906367463,1.3943515906367463,-1.3943515906367463,-1.3943515906367463,8004,-1.1950674713805596,8.955453679677817,-35.09168093,24.71341907,3.7707572677695143,14.839017116881417,-24.980690248613026,29.414808900998718,3194.0,50886.0,6450.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,60752,12549,14.0
12550,5,Nb,Nb,C,S,S,,,,0.281362,1.641541,-2.829277,0.281362,-1.641541,0.0,-2.829277,12.0,39138.0,0.0006029145665770332,0.504782496641358,-1.2112961923216372,1.2112963656029019,15,-0.8172187308760002,-7.663266421076287e-17,-3.8909462185879997,-7.915892269124001,-3.4389638251752784e-17,-4.596884781412,0.0,0.0,0.0,-6.077872401119,-5.1891633233935866e-17,-6.318938373846999,-2.655238598881,-1.3568753876924688e-17,-2.168892626153,,,,,,,,,,9.0,0.32802840471902095,1.9138069981741506,-1.0777657774693818,0.32802840471902095,-1.9138069981741506,-1.0777657774693818,-0.6560568094380419,-0.0,-0.06524262418176317,8004,-2.488444749835083,8.411502553526937,-34.22591768,39.9374,-0.6626707944761299,3.417744252305206,-6.54631111543982,5.803608357703632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13046,12550,7.6
12551,8,Nb,Nb,Nb,Nb,Sn,Sn,C,C,-1.640654,-2.841696,0.0,-1.640654,2.841696,0.0,-13.871345,25.0,70830.0,0.0008132655523396937,0.5489772238513592,-1.263154295751881,1.2631538902653512,24,-1.640654,0.9472338944640002,-12.72435122464,-1.640654,0.9472338944640002,-8.08266627536,-1.640654,-0.9472338944640001,-5.78867872464,-1.640654,-0.9472338944640001,-1.14699377536,-1.640654,0.9472338944640002,-3.46783625,-1.640654,-0.9472338944640001,-10.40350875,0.0,0.0,0.0,0.0,0.0,-6.9356725,9.0,-1.914841675081884,-1.1055343898818848,-0.0,-1.9148416750818835,1.1055343898818848,-0.0,-0.0,0.0,-0.4529615049715501,8004,-2.3150266126911543,9.55736939128482,-33.88534798,188.34769999999997,0.07835299968503308,2.165559576028241,-3.925911788636316,3.9102396965452555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,23610,12551,
12552,5,Zn,Ni,Ni,Ni,C,,,,3.766253,0.0,0.0,0.0,3.766253,0.0,3.766253,16.0,51948.0,3.7143735550603547e-07,0.5288744416564345,-0.8341427550379099,0.8341427550379099,15,0.0,0.0,0.0,0.0,1.8831265,1.8831265,1.8831265,1.8831265,0.0,1.8831265,0.0,1.8831265,1.8831265,1.8831265,1.8831265,,,,,,,,,,9.0,1.6682855100758198,0.0,0.0,0.0,1.6682855100758198,0.0,0.0,0.0,1.6682855100758198,8004,-5.425848738422038,16.72604734072828,-68.29954233,158.2286,-0.9813284302254309,2.274642180864155,-4.913507621236171,5.442304247443029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17316,12552,
12553,8,Ti,Ti,Ti,Ti,Pb,Pb,C,C,-1.613301,-2.79432,0.0,-1.613301,2.79432,0.0,-14.060364,22.0,60792.0,-0.00031387586606946064,0.49383233879258037,-1.2982046375876757,1.2982046556969724,24,-1.613301,-0.93144186288,-1.0796953515599998,-1.613301,0.9314418628800001,-12.98066864844,-1.613301,0.9314418628800001,-8.10987735156,-1.613301,-0.93144186288,-5.950486648439999,-1.613301,0.9314418628800001,-3.515091,-1.613301,-0.93144186288,-10.545273,0.0,0.0,0.0,0.0,0.0,-7.030182,9.0,-1.9473072003239273,-1.124278054621444,-0.0,-1.9473072003239278,1.124278054621444,-0.0,-0.0,0.0,-0.4468721654133269,8004,-2.5330243409607696,10.6055464894533,-35.811825049999996,432.30570000000006,0.5202932482561509,1.728595463065721,-3.0260932919712387,3.9390492637290304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,20264,12553,
12554,24,,,,,,,,,6.957225,0.0,0.0,0.0,6.957225,0.0,6.957225,28.0,77364.0,6.587131086852986e-05,0.2908832901882094,-0.4515582942322255,0.45155829423222543,72,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9031165884644504,0.0,0.0,0.0,0.9031165884644504,0.0,0.0,0.0,0.9031165884644504,8004,-1.6774850250324838,14.04777630507301,-45.19972036,318.97,-0.016456463540244118,0.608373508727499,-1.178326703942331,1.6789393365180734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25788,12554,
12555,2,Rh,C,,,,,,,0.0,2.300725,2.300725,2.300725,0.0,2.300725,0.0,1.0,238458.0,5.706923931253649e-07,0.6371698928448342,-1.3654794265241579,1.3654794265241579,6,0.0,0.0,0.0,1.15036275,1.1503625,1.1503625,,,,,,,,,,,,,,,,,,,9.0,-1.3654791297744093,1.3654797232739062,1.3654791297744096,1.3654791297744093,-1.3654797232739062,1.3654797232739064,1.3654791297744098,1.3654791297744093,-1.3654791297744096,8004,2.956458569845077,19.31193998997905,-53.193286959999995,85.33280000000002,7.5468738716415835,11.683299417188534,-13.070056804821627,27.83752845130693,79486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79486,12555,3.4
12556,4,Ru,Ru,C,C,,,,,6.336574,-1.392756,0.0,6.336574,1.392756,0.0,2.392821,9.0,104220.0,-1.6797922626319577e-07,0.5732913434461675,-1.3273559582250212,1.3273559582250207,12,4.282132880253,1.878617833028784e-17,0.5478291894870001,14.421466119747,9.223612413222781e-17,1.844991810513,0.694352409276,7.808859336932697e-21,0.088831086804,18.009246590724,5.0304084680874434e-17,2.3039899131959998,,,,,,,,,,,,,9.0,0.49578725879154784,-2.2556662140315984,-1.2494962099407971,0.49578725879154784,2.2556662140315984,-1.2494962099407971,0.0,0.0,2.6258484471590586,8004,-0.6494897844765116,12.933800655508575,-47.529734950000005,70.3892,-0.8455139775587072,4.979059714885301,-10.702107935992537,10.97293232810084,703.0,705.0,687.0,687.0,,,,,,,,,705.0,703.0,14302.0,10602.0,5646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34740,12556,2.04
12557,4,C,C,S,S,,,,,3.564824,0.0,0.0,0.0,3.564824,0.0,4.126673,9.0,19884.0,0.0006242002612493854,0.5881276534752251,-0.8812756684733368,0.8812756684733366,12,1.782412,1.782412,0.0,0.0,0.0,0.0,0.0,1.782412,0.658175456789,1.782412,0.0,3.4684975432110003,,,,,,,,,,,,,9.0,1.7625513369466728,0.0,0.0,0.0,1.7625513369466728,0.0,0.0,0.0,1.5225789170064081,8004,2.660921508778111,10.526226102948408,-22.89596374,43.38093626,1.0603780253657282,7.185403353003759,-14.102614016276096,14.646839669749854,460.0,462.0,464.0,468.0,,,,,,,,,538.0,540.0,542.0,546.0,2608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6628,12557,9.0
12559,20,Si,Si,Si,Si,Si,Si,Si,Si,1.547327,-2.68005,0.0,1.547327,2.68005,0.0,25.3091,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404,-0.42969521273710504,4.34258351999068,-16.707539420000003,12.582460579999998,-1.6137506064785399,2.1411474811691065,-5.449532717683416,5.558298387806715,,,,,Si,Si,,,,,,,,,,,,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12559,1.45
12561,4,Ta,Ti,C,C,,,,,5.160098,-1.563211,0.0,5.160098,1.563211,0.0,2.665825,14.0,63144.0,0.00021312411994661514,0.57138389408874,-1.2573787866553074,1.2573787866553077,12,0.0,0.0,0.0,7.503366,0.0,1.3329125,11.273777401536,-4.1918463075774073e-17,2.0026956996,3.732954598464,-2.5716018273058694e-17,0.6631293004,,,,,,,,,,,,,9.0,0.6088242226387548,-2.0097048022242636,-1.0703165575641838,0.6088242226387548,2.0097048022242636,-1.0703165575641838,0.0,0.0,2.35693839887449,8004,0.19513299746626675,11.233383364993815,-38.74362828,54.95490000000001,0.6528001018411373,5.273909309401035,-11.734277348821879,11.447324958522843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21048,12561,4.8
12563,4,Ta,W,C,C,,,,,5.181708,-1.571855,0.0,5.181708,1.571855,0.0,2.680454,24.0,86448.0,-0.00013377821490108264,0.5859689564479497,-1.3745984047073132,1.3729130185849738,12,7.5341535,0.0,1.340227,0.0,0.0,0.0,3.7811354804310007,7.145507598949052e-18,0.6726143635820001,11.287171519569002,-3.0912329442855935e-17,2.0078396364180002,,,,,,,,,,,,,9.0,0.606285158019285,-1.998652963275743,-1.0641874784639136,0.606285158019285,1.998652963275743,-1.0641874784639136,0.0,0.0,2.3440750362362444,8004,-0.357872174823838,12.00221127877098,-43.44930729,62.60110000000001,0.7816572220076373,5.402684992003288,-9.221339522328046,11.388636820771005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,28816,12563,10.1
